id_via,id_soc,p5_3,n_via,p5_6,p5_7_6,p5_7_7,dto_origen,p5_9_1,p5_9_2,p5_10_1,p5_10_2,p5_11a,p5_12_6,p5_12_7,dto_dest,p5_13,p5_14_01,p5_15_01,p5_14_02,p5_15_02,p5_14_03,p5_15_03,p5_14_04,p5_15_04,p5_14_05,p5_15_05,p5_14_06,p5_15_06,p5_14_07,p5_15_07,p5_14_08,p5_15_08,p5_14_09,p5_15_09,p5_14_10,p5_15_10,p5_14_11,p5_15_11,p5_14_12,p5_15_12,p5_14_13,p5_15_13,p5_14_14,p5_15_14,p5_14_15,p5_15_15,p5_14_16,p5_15_16,p5_14_17,p5_15_17,p5_14_18,p5_15_18,p5_14_19,p5_15_19,p5_14_20,p5_15_20,p5_18,p5_19,p5_20,p5_21_1,p5_21_2,p5_22,p5_23,p5_24,p5_25,p5_26,p5_27_1,p5_27_2,p5_27_3,p5_27_4,p5_27_5,p5_27_6,p5_27_7,p5_27_8,estrato,factor,upm_dis,est_dis,tloc,sexo,edad
3776,1589,2,01,01,015,09,002,15,30,15,45,09,015,09,002,10,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,2,04,20,1,0038,1,1,00,,,,,,,,,3,235,00112,0040,1,1,41
3777,1589,2,02,09,015,09,002,18,00,19,00,07,002,09,020,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,3,12,00,2,,,1,00,,,,,,,,,3,235,00112,0040,1,1,41
3777,1589,2,02,09,015,09,002,18,00,19,00,07,002,09,020,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,3,12,00,2,,,1,00,,,,,,,,,3,235,00112,0040,1,1,41
3778,1590,1,01,01,015,09,002,08,00,09,05,02,003,09,051,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,01,2,09,00,2,,,1,00,,,,,,,,,3,235,00112,0040,1,2,40
3778,1590,1,01,01,015,09,002,08,00,09,05,02,003,09,051,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,01,2,09,00,2,,,1,00,,,,,,,,,3,235,00112,0040,1,2,40
3779,1590,1,02,02,003,09,051,18,00,19,05,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,235,00112,0040,1,2,40
3779,1590,1,02,02,003,09,051,18,00,19,05,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,235,00112,0040,1,2,40
3786,1591,2,01,01,015,09,002,11,00,11,10,08,015,09,008,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,05,00,2,,,1,00,,,,,,,,,3,235,00112,0040,1,1,41
3786,1591,2,01,01,015,09,002,11,00,11,10,08,015,09,008,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,05,00,2,,,1,00,,,,,,,,,3,235,00112,0040,1,1,41
3787,1591,2,02,08,015,09,008,14,00,14,10,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,235,00112,0040,1,1,41
3787,1591,2,02,08,015,09,008,14,00,14,10,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,235,00112,0040,1,1,41
3788,1591,2,03,01,015,09,002,16,00,16,20,06,016,09,058,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,03,00,2,,,1,00,,,,,,,,,3,235,00112,0040,1,1,41
3788,1591,2,03,01,015,09,002,16,00,16,20,06,016,09,058,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,03,00,2,,,1,00,,,,,,,,,3,235,00112,0040,1,1,41
3789,1591,2,04,06,016,09,058,19,00,19,20,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,4,,,,,,1,00,,,,,,,,,3,235,00112,0040,1,1,41
3789,1591,2,04,06,016,09,058,19,00,19,20,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,4,,,,,,1,00,,,,,,,,,3,235,00112,0040,1,1,41
3886,1629,2,01,01,015,09,002,18,00,18,50,07,012,09,044,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,04,3,15,00,2,,,1,00,,,,,,,,,3,241,00115,0040,1,1,38
3886,1629,2,01,01,015,09,002,18,00,18,50,07,012,09,044,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,04,3,15,00,2,,,1,00,,,,,,,,,3,241,00115,0040,1,1,38
3922,1644,2,01,01,015,09,002,22,00,22,45,07,010,09,052,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,2,08,00,2,,,1,00,,,,,,,,,3,50,00117,0040,1,1,72
3922,1644,2,01,01,015,09,002,22,00,22,45,07,010,09,052,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,2,08,00,2,,,1,00,,,,,,,,,3,50,00117,0040,1,1,72
3930,1646,1,03,01,015,09,002,17,30,19,00,08,033,15,157,10,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,1,04,00,1,0030,2,1,00,,,,,,,,,3,50,00117,0040,1,2,29
3930,1646,1,03,01,015,09,002,17,30,19,00,08,033,15,157,10,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,1,04,00,1,0030,2,1,00,,,,,,,,,3,50,00117,0040,1,2,29
3931,1646,1,04,08,033,15,157,23,00,23,59,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,3,99,99,2,,,1,00,,,,,,,,,3,50,00117,0040,1,2,29
3931,1646,1,04,08,033,15,157,23,00,23,59,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,3,99,99,2,,,1,00,,,,,,,,,3,50,00117,0040,1,2,29
3938,1648,1,01,01,015,09,002,07,30,08,30,03,057,15,105,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,05,30,2,,,1,00,,,,,,,,,3,50,00117,0040,1,1,61
3938,1648,1,01,01,015,09,002,07,30,08,30,03,057,15,105,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,05,30,2,,,1,00,,,,,,,,,3,50,00117,0040,1,1,61
3939,1648,1,02,03,057,15,105,14,00,15,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,50,00117,0040,1,1,61
3939,1648,1,02,03,057,15,105,14,00,15,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,50,00117,0040,1,1,61
3940,1648,2,01,01,015,09,002,11,00,11,20,09,015,09,008,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,1,02,00,1,0040,1,1,00,,,,,,,,,3,50,00117,0040,1,1,61
3940,1648,2,01,01,015,09,002,11,00,11,20,09,015,09,008,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,1,02,00,1,0040,1,1,00,,,,,,,,,3,50,00117,0040,1,1,61
3941,1648,2,02,09,015,09,008,13,30,13,50,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,4,,,,,,1,00,,,,,,,,,3,50,00117,0040,1,1,61
3941,1648,2,02,09,015,09,008,13,30,13,50,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,4,,,,,,1,00,,,,,,,,,3,50,00117,0040,1,1,61
3951,1651,1,03,01,015,09,002,17,40,18,20,02,016,09,016,07,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,1,01,00,1,0038,1,1,00,,,,,,,,,3,31,00118,0040,1,2,56
3951,1651,1,03,01,015,09,002,17,40,18,20,02,016,09,016,07,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,1,01,00,1,0038,1,1,00,,,,,,,,,3,31,00118,0040,1,2,56
3952,1651,1,04,02,016,09,016,20,45,21,15,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,04,4,,,,,,1,00,,,,,,,,,3,31,00118,0040,1,2,56
3952,1651,1,04,02,016,09,016,20,45,21,15,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,04,4,,,,,,1,00,,,,,,,,,3,31,00118,0040,1,2,56
3955,1652,1,01,01,015,09,002,06,30,06,55,03,004,09,059,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,08,00,1,0025,2,1,00,,,,,,,,,3,31,00118,0040,1,2,25
3955,1652,1,01,01,015,09,002,06,30,06,55,03,004,09,059,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,08,00,1,0025,2,1,00,,,,,,,,,3,31,00118,0040,1,2,25
3956,1652,1,02,03,004,09,059,17,00,17,40,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,31,00118,0040,1,2,25
3956,1652,1,02,03,004,09,059,17,00,17,40,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,31,00118,0040,1,2,25
3985,1659,2,03,01,015,09,002,14,00,14,30,05,015,09,008,04,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,1,03,00,1,0015,1,1,00,,,,,,,,,3,37,00119,0040,1,1,36
3985,1659,2,03,01,015,09,002,14,00,14,30,05,015,09,008,04,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,1,03,00,1,0015,1,1,00,,,,,,,,,3,37,00119,0040,1,1,36
3986,1659,2,04,05,015,09,008,17,00,17,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,4,,,,,,1,00,,,,,,,,,3,37,00119,0040,1,1,36
3986,1659,2,04,05,015,09,008,17,00,17,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,4,,,,,,1,00,,,,,,,,,3,37,00119,0040,1,1,36
3994,1663,1,01,01,015,09,002,08,00,08,45,03,016,09,016,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,08,00,2,,,1,00,,,,,,,,,3,37,00119,0040,1,1,35
3994,1663,1,01,01,015,09,002,08,00,08,45,03,016,09,016,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,08,00,2,,,1,00,,,,,,,,,3,37,00119,0040,1,1,35
3995,1663,1,02,03,016,09,016,17,00,18,00,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,37,00119,0040,1,1,35
3995,1663,1,02,03,016,09,016,17,00,18,00,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,37,00119,0040,1,1,35
3996,1663,1,03,01,015,09,002,20,00,20,20,10,015,09,008,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,02,00,2,,,1,00,,,,,,,,,3,37,00119,0040,1,1,35
3996,1663,1,03,01,015,09,002,20,00,20,20,10,015,09,008,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,02,00,2,,,1,00,,,,,,,,,3,37,00119,0040,1,1,35
3997,1663,1,04,10,015,09,008,22,00,22,20,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,37,00119,0040,1,1,35
3997,1663,1,04,10,015,09,008,22,00,22,20,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,37,00119,0040,1,1,35
3998,1663,2,01,01,015,09,002,10,00,12,30,07,007,17,888,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,2,99,99,2,,,1,00,,,,,,,,,3,37,00119,0040,1,1,35
3998,1663,2,01,01,015,09,002,10,00,12,30,07,007,17,888,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,2,99,99,2,,,1,00,,,,,,,,,3,37,00119,0040,1,1,35
4002,1665,1,01,01,015,09,002,10,00,11,30,03,081,15,999,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,09,00,2,,,1,00,,,,,,,,,4,103,00120,0050,1,1,31
4002,1665,1,01,01,015,09,002,10,00,11,30,03,081,15,999,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,09,00,2,,,1,00,,,,,,,,,4,103,00120,0050,1,1,31
4003,1665,1,02,03,081,15,999,21,00,23,00,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,01,2,1,2,2,2,2,2,2,4,103,00120,0050,1,1,31
4003,1665,1,02,03,081,15,999,21,00,23,00,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,01,2,1,2,2,2,2,2,2,4,103,00120,0050,1,1,31
4004,1665,2,01,01,015,09,002,09,00,11,00,10,015,09,008,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,02,00,1,0025,1,1,00,,,,,,,,,4,103,00120,0050,1,1,31
4004,1665,2,01,01,015,09,002,09,00,11,00,10,015,09,008,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,02,00,1,0025,1,1,00,,,,,,,,,4,103,00120,0050,1,1,31
4005,1665,2,02,10,015,09,008,11,00,11,20,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,02,00,2,,,1,00,,,,,,,,,4,103,00120,0050,1,1,31
4005,1665,2,02,10,015,09,008,11,00,11,20,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,02,00,2,,,1,00,,,,,,,,,4,103,00120,0050,1,1,31
4006,1665,2,03,01,015,09,002,17,00,21,00,07,039,12,888,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,2,99,99,2,,,1,01,2,1,2,2,2,2,2,2,4,103,00120,0050,1,1,31
4006,1665,2,03,01,015,09,002,17,00,21,00,07,039,12,888,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,2,99,99,2,,,1,01,2,1,2,2,2,2,2,2,4,103,00120,0050,1,1,31
4007,1666,1,01,01,015,09,002,08,00,08,15,10,015,09,008,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,02,00,2,,,1,00,,,,,,,,,4,103,00120,0050,1,2,21
4007,1666,1,01,01,015,09,002,08,00,08,15,10,015,09,008,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,02,00,2,,,1,00,,,,,,,,,4,103,00120,0050,1,2,21
4008,1666,1,02,10,015,09,008,11,00,11,25,02,015,09,002,03,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,05,00,2,,,1,00,,,,,,,,,4,103,00120,0050,1,2,21
4008,1666,1,02,10,015,09,008,11,00,11,25,02,015,09,002,03,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,05,00,2,,,1,00,,,,,,,,,4,103,00120,0050,1,2,21
4009,1666,1,03,02,015,09,002,18,00,18,20,03,015,09,002,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,03,00,2,,,1,00,,,,,,,,,4,103,00120,0050,1,2,21
4009,1666,1,03,02,015,09,002,18,00,18,20,03,015,09,002,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,03,00,2,,,1,00,,,,,,,,,4,103,00120,0050,1,2,21
4010,1666,1,04,03,015,09,002,21,00,21,10,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,4,103,00120,0050,1,2,21
4010,1666,1,04,03,015,09,002,21,00,21,10,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,4,103,00120,0050,1,2,21
4024,1670,1,01,01,015,09,002,10,00,10,20,09,016,09,016,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,1,04,00,1,0030,1,1,00,,,,,,,,,3,230,00121,0040,1,2,65
4024,1670,1,01,01,015,09,002,10,00,10,20,09,016,09,016,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,1,04,00,1,0030,1,1,00,,,,,,,,,3,230,00121,0040,1,2,65
4025,1670,1,02,09,016,09,016,14,00,14,20,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,230,00121,0040,1,2,65
4025,1670,1,02,09,016,09,016,14,00,14,20,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,230,00121,0040,1,2,65
4027,1671,1,01,01,015,09,002,08,00,08,30,05,015,09,001,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,2,12,00,2,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
4027,1671,1,01,01,015,09,002,08,00,08,30,05,015,09,001,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,2,12,00,2,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
4028,1671,1,02,05,015,09,001,20,00,20,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,4,,,,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
4028,1671,1,02,05,015,09,001,20,00,20,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,4,,,,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
4029,1671,2,01,01,015,09,002,08,00,08,30,05,015,09,001,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,2,12,00,2,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
4029,1671,2,01,01,015,09,002,08,00,08,30,05,015,09,001,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,2,12,00,2,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
4030,1671,2,02,05,015,09,001,20,00,20,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,4,,,,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
4030,1671,2,02,05,015,09,001,20,00,20,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,4,,,,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
1780,788,1,01,01,015,09,001,07,00,07,15,03,017,09,006,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,3,06,30,2,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
1780,788,1,01,01,015,09,001,07,00,07,15,03,017,09,006,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,3,06,30,2,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
1781,788,1,02,03,017,09,006,14,20,14,30,07,010,09,055,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,3,05,30,2,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
1781,788,1,02,03,017,09,006,14,20,14,30,07,010,09,055,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,3,05,30,2,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
1782,788,2,01,01,015,09,001,07,00,07,25,03,017,09,006,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,3,06,30,2,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
1782,788,2,01,01,015,09,001,07,00,07,25,03,017,09,006,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,3,06,30,2,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
1783,788,2,02,03,017,09,006,14,00,14,30,01,015,09,001,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
1783,788,2,02,03,017,09,006,14,00,14,30,01,015,09,001,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
2089,936,2,01,01,015,09,002,12,00,12,15,05,015,09,002,04,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,1,99,99,1,0005,1,1,00,,,,,,,,,4,52,00066,0050,1,2,33
2089,936,2,01,01,015,09,002,12,00,12,15,05,015,09,002,04,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,1,99,99,1,0005,1,1,00,,,,,,,,,4,52,00066,0050,1,2,33
2090,936,2,02,05,015,09,002,13,30,13,40,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,4,52,00066,0050,1,2,33
2090,936,2,02,05,015,09,002,13,30,13,40,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,4,52,00066,0050,1,2,33
2104,946,1,01,01,015,09,002,10,00,10,30,02,015,09,008,03,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,99,99,1,9999,9,1,00,,,,,,,,,4,52,00066,0050,1,1,24
2104,946,1,01,01,015,09,002,10,00,10,30,02,015,09,008,03,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,99,99,1,9999,9,1,00,,,,,,,,,4,52,00066,0050,1,1,24
